"invoice_number";"buy_code";"inv_date";"pay_code";"inv_price";"cus_id"
617;"STO";"2004-03-24";"CHEC";25.36;1332
618;"INT";"2004-03-24";"AMEX";38.75;1511
619;"TEL";"2004-03-24";"AMEX";34.55;1512
620;"STO";"2004-03-24";"CHEC";82.15;1513
621;"STO";"2004-03-24";"CHEC";61.56;1514
622;"STO";"2004-03-24";"CHEC";22.79;1515
623;"INT";"2004-03-24";"VISA";61.84;1516
624;"TEL";"2004-03-24";"OTHE";25.36;1517
625;"STO";"2004-03-24";"OTHE";32.24;1518
626;"STO";"2004-03-24";"AMEX";51.75;1519
627;"STO";"2004-03-24";"MAST";64.12;1520
628;"STO";"2004-03-24";"CHEC";78.43;1521
629;"STO";"2004-03-24";"CASH";20.78;1522
630;"INT";"2004-03-24";"CHEC";49.84;1523
631;"INT";"2004-03-24";"AMEX";47.87;1524
632;"INT";"2004-03-24";"AMEX";23.3;1525
633;"STO";"2004-03-24";"AMEX";38.82;1526
634;"INT";"2004-03-24";"MAST";16.31;1454
635;"TEL";"2004-03-25";"MAST";16.31;1020
636;"INT";"2004-03-25";"CASH";22.04;1527
637;"INT";"2004-03-25";"OTHE";20.58;1528
638;"INT";"2004-03-25";"MAST";41.96;1529
639;"INT";"2004-03-25";"MAST";18.64;1244
640;"TEL";"2004-03-25";"MAST";22.79;1530
641;"TEL";"2004-03-25";"MAST";13.97;1531
642;"TEL";"2004-03-25";"CHEC";71.18;1532
643;"STO";"2004-03-25";"CHEC";44.24;1533
644;"STO";"2004-03-25";"CASH";23.3;1534
645;"INT";"2004-03-25";"AMEX";25.63;1535
646;"STO";"2004-03-25";"MAST";15.96;1536
647;"TEL";"2004-03-25";"OTHE";27.36;1537
648;"STO";"2004-03-25";"OTHE";15.96;1538
649;"INT";"2004-03-25";"OTHE";45.49;1539
650;"STO";"2004-03-25";"CASH";25.36;1540
651;"TEL";"2004-03-25";"CHEC";11.39;1541
652;"STO";"2004-03-25";"AMEX";36.75;1542
653;"INT";"2004-03-25";"AMEX";46.41;1543
654;"TEL";"2004-03-25";"OTHE";36.37;1427
655;"TEL";"2004-03-26";"AMEX";20.51;1544
656;"TEL";"2004-03-26";"VISA";22.79;1545
657;"STO";"2004-03-26";"CASH";58.27;1546
658;"INT";"2004-03-26";"AMEX";17.3;1547
659;"TEL";"2004-03-26";"AMEX";41.63;1548
660;"INT";"2004-03-26";"OTHE";43.49;1549
661;"INT";"2004-03-26";"MAST";25.36;1550
662;"TEL";"2004-03-26";"CHEC";35.98;1551
663;"STO";"2004-03-26";"OTHE";25.36;1552
664;"STO";"2004-03-26";"OTHE";77.56;1553
665;"INT";"2004-03-26";"OTHE";34.73;1554
666;"STO";"2004-03-26";"AMEX";22.79;1555
667;"STO";"2004-03-26";"OTHE";40.67;1556
668;"STO";"2004-03-26";"OTHE";20.51;1557
669;"STO";"2004-03-26";"AMEX";27.36;1558
670;"INT";"2004-03-26";"OTHE";48.89;1559
671;"TEL";"2004-03-26";"OTHE";18.5;1560
672;"STO";"2004-03-26";"MAST";46.75;1561
673;"STO";"2004-03-26";"VISA";50.76;1562
674;"TEL";"2004-03-26";"OTHE";28.51;1238
675;"TEL";"2004-03-26";"CHEC";15.96;1563
676;"INT";"2004-03-27";"OTHE";27.97;1564
677;"INT";"2004-03-27";"MAST";33.61;1565
678;"INT";"2004-03-27";"CHEC";27.58;1566
679;"TEL";"2004-03-27";"AMEX";18.64;1567
680;"TEL";"2004-03-27";"OTHE";18.5;1568
681;"INT";"2004-03-27";"OTHE";42.95;1569
682;"INT";"2004-03-27";"CHEC";47.27;1570
683;"STO";"2004-03-27";"AMEX";27.97;1571
684;"TEL";"2004-03-27";"OTHE";47.53;1572
685;"TEL";"2004-03-27";"VISA";73.29;1573
686;"INT";"2004-03-27";"MAST";25.36;1574
687;"STO";"2004-03-27";"CHEC";61.89;1049
688;"TEL";"2004-03-27";"AMEX";32.27;1575
689;"STO";"2004-03-27";"OTHE";20.78;1576
690;"STO";"2004-03-27";"CASH";42.62;1577
691;"STO";"2004-03-27";"MAST";22.7;1578
692;"STO";"2004-03-27";"MAST";18.5;1579
693;"STO";"2004-03-27";"OTHE";44.24;1580
694;"TEL";"2004-03-27";"AMEX";41.03;1581
695;"STO";"2004-03-27";"MAST";54.02;1582
696;"INT";"2004-03-27";"OTHE";20.51;1583
697;"TEL";"2004-03-27";"CHEC";22.12;1584
698;"STO";"2004-03-27";"VISA";22.79;1585
699;"TEL";"2004-03-27";"OTHE";22.79;1586
700;"STO";"2004-03-27";"MAST";59.58;1587
701;"TEL";"2004-03-27";"OTHE";59.88;1588
702;"TEL";"2004-03-27";"MAST";25.63;1589
703;"INT";"2004-03-27";"MAST";45.58;1590
704;"INT";"2004-03-27";"OTHE";56.52;1591
705;"TEL";"2004-03-29";"AMEX";25.36;1592
706;"STO";"2004-03-29";"OTHE";75.74;1593
707;"STO";"2004-03-29";"AMEX";35.34;1594
708;"STO";"2004-03-29";"AMEX";13.86;1595
709;"TEL";"2004-03-29";"OTHE";25.63;1596
710;"INT";"2004-03-29";"AMEX";20.51;1597
711;"STO";"2004-03-29";"OTHE";27.36;1598
712;"TEL";"2004-03-29";"MAST";273.76;1599
713;"TEL";"2004-03-29";"CHEC";71.99;1600
714;"STO";"2004-03-29";"MAST";25.08;1601
715;"TEL";"2004-03-29";"MAST";48.16;1602
716;"TEL";"2004-03-29";"VISA";91.18;1213
717;"TEL";"2004-03-29";"AMEX";31.91;1603
718;"STO";"2004-03-29";"OTHE";24.13;1604
719;"STO";"2004-03-29";"AMEX";22.12;1605
720;"TEL";"2004-03-29";"OTHE";22.12;1139
721;"INT";"2004-03-29";"OTHE";54.99;1606
722;"STO";"2004-03-29";"MAST";12.83;1607
723;"INT";"2004-03-29";"CASH";25.36;1608
724;"INT";"2004-03-29";"MAST";41.29;1609
725;"TEL";"2004-03-29";"CHEC";54.49;1610
726;"TEL";"2004-03-29";"OTHE";23.03;1611
727;"TEL";"2004-03-29";"AMEX";27.97;1612
728;"INT";"2004-03-29";"MAST";45.87;1368
729;"STO";"2004-03-29";"CASH";52.94;1613
730;"STO";"2004-03-29";"MAST";22.79;1614
731;"TEL";"2004-03-29";"MAST";20.58;1615
732;"STO";"2004-03-29";"CASH";44.88;1616
733;"INT";"2004-03-29";"OTHE";22.79;1617
734;"TEL";"2004-03-30";"AMEX";44.13;1618
735;"STO";"2004-03-30";"AMEX";80.81;1619
736;"STO";"2004-03-30";"AMEX";20.58;1620
737;"STO";"2004-03-30";"VISA";29.16;1621
738;"TEL";"2004-03-30";"OTHE";22.79;1622
739;"INT";"2004-03-30";"AMEX";16.31;1623
740;"STO";"2004-03-30";"OTHE";20.51;1624
741;"STO";"2004-03-30";"OTHE";15.96;1625
742;"INT";"2004-03-30";"OTHE";42.8;1626
743;"STO";"2004-03-30";"MAST";52.85;1627
744;"INT";"2004-03-30";"OTHE";15.96;1575
745;"STO";"2004-03-30";"OTHE";13.67;1628
746;"TEL";"2004-03-30";"CASH";22.79;1629
747;"INT";"2004-03-30";"MAST";41.04;1630
748;"INT";"2004-03-30";"AMEX";16.31;1287
749;"INT";"2004-03-30";"CHEC";20.51;1631
750;"INT";"2004-03-30";"OTHE";25.08;1632
751;"TEL";"2004-03-30";"AMEX";77.73;1633
752;"STO";"2004-03-30";"CASH";16.31;1634
753;"INT";"2004-03-30";"OTHE";22.79;1635
754;"TEL";"2004-03-30";"OTHE";36.47;1590
755;"STO";"2004-03-30";"AMEX";69.33;1636
756;"TEL";"2004-03-31";"VISA";18.38;1637
757;"STO";"2004-03-31";"CHEC";22.12;1638
758;"STO";"2004-03-31";"CASH";47.87;1639
759;"STO";"2004-03-31";"CHEC";34.97;1568
760;"STO";"2004-03-31";"MAST";55.55;1640
761;"INT";"2004-03-31";"AMEX";61.4;1641
762;"STO";"2004-03-31";"OTHE";13.67;1642
763;"TEL";"2004-03-31";"MAST";22.79;1643
764;"TEL";"2004-03-31";"OTHE";41.32;1644
765;"INT";"2004-03-31";"AMEX";112.91;1435
766;"INT";"2004-03-31";"AMEX";38.75;1645
767;"INT";"2004-03-31";"MAST";22.04;1646
768;"STO";"2004-03-31";"VISA";27.97;1647
769;"INT";"2004-03-31";"VISA";25.36;1648
770;"INT";"2004-03-31";"OTHE";25.36;1649
771;"TEL";"2004-03-31";"AMEX";13.86;1650
772;"STO";"2004-03-31";"AMEX";20.78;1651
773;"INT";"2004-03-31";"AMEX";20.98;1652
774;"INT";"2004-03-31";"CHEC";25.08;1653
775;"INT";"2004-03-31";"CHEC";53.33;1654
776;"STO";"2004-03-31";"CASH";45.87;1655
777;"INT";"2004-03-31";"CHEC";22.7;1656
778;"TEL";"2004-03-31";"AMEX";13.97;1657
779;"INT";"2004-03-31";"CHEC";75.15;1658
780;"TEL";"2004-03-31";"AMEX";20.51;1659
781;"INT";"2004-03-31";"VISA";41.56;1660
782;"INT";"2004-03-31";"MAST";43.3;1661
783;"TEL";"2004-03-31";"VISA";27.58;1662
784;"INT";"2004-03-31";"CASH";9.6;1663
785;"TEL";"2004-04-01";"AMEX";65.01;1664
786;"INT";"2004-04-01";"OTHE";16.03;1665
787;"STO";"2004-04-01";"CHEC";45.94;1666
788;"TEL";"2004-04-01";"VISA";25.36;1667
789;"TEL";"2004-04-01";"MAST";22.79;1668
790;"STO";"2004-04-01";"AMEX";17.3;1669
791;"TEL";"2004-04-01";"OTHE";48.15;1670
792;"TEL";"2004-04-01";"OTHE";27.36;1671
793;"INT";"2004-04-01";"CHEC";22.79;1672
794;"STO";"2004-04-01";"MAST";12.83;1673
795;"INT";"2004-04-01";"MAST";27.36;1674
796;"STO";"2004-04-01";"AMEX";47.48;1675
797;"TEL";"2004-04-01";"MAST";125.9;1676
798;"INT";"2004-04-01";"MAST";20.51;1677
799;"INT";"2004-04-01";"OTHE";20.98;1678
800;"STO";"2004-04-01";"CHEC";26.66;1679
801;"TEL";"2004-04-01";"AMEX";25.6;1680
802;"STO";"2004-04-01";"MAST";15.05;1681
803;"TEL";"2004-04-01";"OTHE";27.36;1682
804;"STO";"2004-04-01";"MAST";16.03;1683
805;"INT";"2004-04-01";"AMEX";23.03;1684
806;"TEL";"2004-04-01";"AMEX";21.67;1532
807;"INT";"2004-04-01";"OTHE";27.58;1685
808;"STO";"2004-04-01";"MAST";23.3;1686
809;"INT";"2004-04-01";"AMEX";13.69;1687
810;"STO";"2004-04-01";"AMEX";99.64;1688
811;"STO";"2004-04-01";"CASH";50.09;1689
812;"STO";"2004-04-01";"MAST";30.3;1690
813;"STO";"2004-04-01";"MAST";32.33;1691
814;"TEL";"2004-04-01";"MAST";20.16;1692
815;"TEL";"2004-04-01";"MAST";23.03;1562
816;"TEL";"2004-04-01";"OTHE";20.51;1693
817;"STO";"2004-04-01";"AMEX";68.11;1694
818;"INT";"2004-04-01";"CHEC";53.63;1695
819;"INT";"2004-04-01";"MAST";76.42;1696
820;"INT";"2004-04-01";"AMEX";52.02;1697
821;"STO";"2004-04-01";"CHEC";62.22;1698
822;"TEL";"2004-04-02";"OTHE";91.21;1699
823;"STO";"2004-04-02";"OTHE";22.79;1700
824;"INT";"2004-04-02";"VISA";88.6;1701
825;"STO";"2004-04-02";"MAST";22.79;1702
826;"TEL";"2004-04-02";"OTHE";120.91;1240
827;"STO";"2004-04-02";"AMEX";25.36;1703
828;"INT";"2004-04-02";"AMEX";76.35;1704
829;"TEL";"2004-04-02";"MAST";25.08;1705
830;"INT";"2004-04-02";"MAST";22.79;1706
831;"STO";"2004-04-02";"CASH";27.97;1707
832;"INT";"2004-04-02";"OTHE";22.79;1708
833;"INT";"2004-04-02";"AMEX";22.79;1709
834;"INT";"2004-04-02";"OTHE";45.86;1710
835;"TEL";"2004-04-02";"OTHE";20.51;1711
836;"STO";"2004-04-02";"VISA";101.12;1712
837;"TEL";"2004-04-02";"AMEX";27.36;1713
838;"TEL";"2004-04-02";"CHEC";23.3;1714
839;"STO";"2004-04-02";"OTHE";55.38;1715
840;"TEL";"2004-04-02";"AMEX";20.98;1716
841;"INT";"2004-04-02";"OTHE";16.03;1717
842;"INT";"2004-04-02";"OTHE";25.08;1718
843;"INT";"2004-04-02";"OTHE";18.64;1719
844;"STO";"2004-04-02";"MAST";121.12;1720
845;"INT";"2004-04-02";"MAST";25.36;1721
846;"STO";"2004-04-02";"AMEX";41.43;1722
847;"TEL";"2004-04-02";"OTHE";16.31;1723
848;"STO";"2004-04-02";"VISA";22.79;1724
849;"TEL";"2004-04-02";"CHEC";62.96;1725
850;"TEL";"2004-04-02";"OTHE";25.08;1726
851;"TEL";"2004-04-03";"AMEX";20.51;1727
852;"STO";"2004-04-03";"VISA";25.6;1728
853;"INT";"2004-04-03";"VISA";52.72;1729
854;"INT";"2004-04-03";"MAST";67.32;1730
855;"INT";"2004-04-03";"CASH";70.87;1731
856;"STO";"2004-04-03";"AMEX";13.86;1732
857;"STO";"2004-04-03";"OTHE";22.79;1733
858;"STO";"2004-04-03";"CASH";20.58;1734
859;"STO";"2004-04-03";"OTHE";46.14;1130
860;"INT";"2004-04-03";"MAST";56.99;1641
861;"TEL";"2004-04-03";"MAST";48.09;1735
862;"INT";"2004-04-03";"VISA";88.46;1736
863;"STO";"2004-04-03";"MAST";25.63;1136
864;"INT";"2004-04-03";"VISA";15.05;1737
865;"TEL";"2004-04-03";"AMEX";69.36;1738
866;"STO";"2004-04-03";"AMEX";65.29;1739
867;"STO";"2004-04-03";"AMEX";25.08;1740
868;"TEL";"2004-04-03";"CASH";26.24;1741
869;"INT";"2004-04-03";"CASH";20.51;1742
870;"INT";"2004-04-03";"MAST";25.08;1743
871;"INT";"2004-04-03";"MAST";20.51;1340
872;"INT";"2004-04-03";"AMEX";63.21;1744
873;"TEL";"2004-04-03";"CHEC";14.83;1745
874;"STO";"2004-04-03";"CHEC";27.97;1199
875;"INT";"2004-04-03";"OTHE";20.58;1746
876;"STO";"2004-04-03";"AMEX";15.96;1747
877;"TEL";"2004-04-03";"AMEX";20.51;1748
878;"STO";"2004-04-03";"CASH";45.87;1749
879;"STO";"2004-04-03";"MAST";13.86;1750
880;"TEL";"2004-04-03";"OTHE";20.58;1751
881;"STO";"2004-04-03";"MAST";27.97;1752
882;"TEL";"2004-04-05";"OTHE";13.67;1753
883;"TEL";"2004-04-05";"MAST";27.36;1754
884;"STO";"2004-04-05";"VISA";41.96;1755
885;"INT";"2004-04-05";"VISA";34.2;1756
886;"STO";"2004-04-05";"CASH";50.15;1757
887;"INT";"2004-04-05";"AMEX";69.59;1758
888;"INT";"2004-04-05";"VISA";22.51;1759
889;"INT";"2004-04-05";"MAST";22.79;1433
890;"STO";"2004-04-05";"CHEC";12.83;1760
891;"STO";"2004-04-05";"CASH";15.96;1761
892;"INT";"2004-04-05";"OTHE";47.87;1762
893;"TEL";"2004-04-05";"VISA";22.79;1763
894;"STO";"2004-04-05";"AMEX";22.79;1764
895;"INT";"2004-04-05";"OTHE";54.58;1765
896;"STO";"2004-04-05";"CASH";15.96;1766
897;"TEL";"2004-04-05";"AMEX";15.96;1767
898;"TEL";"2004-04-05";"CHEC";38.54;1467
899;"STO";"2004-04-05";"OTHE";18.64;1768
900;"INT";"2004-04-05";"AMEX";44.71;1769
901;"TEL";"2004-04-05";"MAST";25.36;1770
902;"INT";"2004-04-05";"CHEC";27.58;1771
903;"STO";"2004-04-05";"CHEC";22.79;1772
904;"STO";"2004-04-05";"AMEX";18.64;1773
905;"STO";"2004-04-05";"AMEX";57.88;1774
906;"STO";"2004-04-05";"AMEX";15.96;1775
907;"TEL";"2004-04-05";"VISA";15.96;1696
908;"TEL";"2004-04-06";"CHEC";22.79;1776
909;"INT";"2004-04-06";"CHEC";12.83;1777
910;"TEL";"2004-04-06";"VISA";22.12;1778
911;"STO";"2004-04-06";"MAST";36.54;1779
912;"STO";"2004-04-06";"CASH";13.97;1780
913;"INT";"2004-04-06";"OTHE";57.48;1781
914;"INT";"2004-04-06";"CHEC";41.22;1782
915;"STO";"2004-04-06";"CHEC";20.51;1783
916;"TEL";"2004-04-06";"VISA";57.5;1784
917;"TEL";"2004-04-06";"VISA";54.71;1438
918;"TEL";"2004-04-06";"AMEX";15.96;1785
919;"INT";"2004-04-06";"AMEX";20.51;1137
920;"STO";"2004-04-06";"MAST";22.79;1786
921;"INT";"2004-04-06";"MAST";82.09;1787
922;"INT";"2004-04-06";"MAST";25.63;1788
923;"INT";"2004-04-06";"OTHE";41.94;1789
924;"STO";"2004-04-06";"CHEC";12.83;1790
925;"INT";"2004-04-06";"OTHE";23.03;1791
926;"INT";"2004-04-06";"OTHE";22.79;1792
927;"INT";"2004-04-06";"AMEX";34.37;1793
928;"INT";"2004-04-06";"CHEC";20.51;1794
929;"INT";"2004-04-06";"CHEC";88.89;1795
930;"INT";"2004-04-06";"AMEX";43.57;1796
931;"INT";"2004-04-06";"OTHE";41.96;1797
932;"INT";"2004-04-06";"MAST";25.36;1798
933;"STO";"2004-04-06";"OTHE";21.67;1799
934;"STO";"2004-04-06";"MAST";27.97;1800
935;"STO";"2004-04-07";"CASH";64.15;1801
936;"TEL";"2004-04-07";"OTHE";34.63;1802
937;"INT";"2004-04-07";"OTHE";54.99;1803
938;"INT";"2004-04-07";"CHEC";41.56;1804
939;"STO";"2004-04-07";"OTHE";53.63;1805
940;"STO";"2004-04-07";"VISA";62.01;1806
941;"TEL";"2004-04-07";"OTHE";23.03;1807
942;"INT";"2004-04-07";"MAST";25.36;1808
943;"STO";"2004-04-07";"CASH";79.26;1411
944;"INT";"2004-04-07";"AMEX";17.3;1809
945;"STO";"2004-04-07";"OTHE";25.36;1810
946;"TEL";"2004-04-07";"OTHE";104.27;1811
947;"INT";"2004-04-07";"MAST";22.79;1812
948;"TEL";"2004-04-07";"MAST";15.96;1813
949;"INT";"2004-04-07";"CASH";45.58;1814
950;"STO";"2004-04-07";"OTHE";22.79;1035
951;"TEL";"2004-04-07";"VISA";53.63;1815
952;"INT";"2004-04-07";"AMEX";69.32;1816
953;"TEL";"2004-04-07";"MAST";41.96;1817
954;"STO";"2004-04-08";"VISA";20.58;1818
955;"TEL";"2004-04-08";"MAST";39.33;1819
956;"INT";"2004-04-08";"OTHE";51.0;1820
957;"INT";"2004-04-08";"AMEX";48.15;1821
958;"TEL";"2004-04-08";"AMEX";25.08;1822
959;"TEL";"2004-04-08";"AMEX";52.72;1823
960;"TEL";"2004-04-08";"OTHE";34.45;1824
961;"INT";"2004-04-08";"AMEX";51.27;1825
962;"TEL";"2004-04-08";"CHEC";27.97;1826
963;"TEL";"2004-04-08";"OTHE";69.33;1827
964;"INT";"2004-04-08";"VISA";22.02;1828
965;"TEL";"2004-04-08";"OTHE";29.16;1829
966;"STO";"2004-04-08";"VISA";99.24;1830
967;"TEL";"2004-04-08";"AMEX";20.51;1831
968;"INT";"2004-04-08";"CASH";40.8;1832
969;"STO";"2004-04-08";"CHEC";99.5;1833
970;"TEL";"2004-04-08";"MAST";13.97;1834
971;"INT";"2004-04-08";"MAST";15.96;1835
972;"INT";"2004-04-08";"AMEX";20.98;1836
973;"TEL";"2004-04-08";"OTHE";52.66;1837
974;"STO";"2004-04-08";"CASH";37.7;1838
975;"INT";"2004-04-08";"OTHE";25.36;1839
976;"STO";"2004-04-08";"MAST";45.7;1840
977;"STO";"2004-04-08";"OTHE";23.3;1841
978;"STO";"2004-04-08";"VISA";57.63;1842
979;"INT";"2004-04-08";"CHEC";45.96;1843
980;"STO";"2004-04-08";"AMEX";57.38;1145
981;"STO";"2004-04-08";"OTHE";25.63;1844
982;"TEL";"2004-04-08";"MAST";22.79;1845
983;"INT";"2004-04-08";"OTHE";31.92;1846
984;"STO";"2004-04-09";"MAST";13.86;1847
985;"INT";"2004-04-09";"AMEX";43.93;1848
986;"TEL";"2004-04-09";"MAST";22.12;1849
987;"TEL";"2004-04-09";"MAST";43.81;1850
988;"STO";"2004-04-09";"OTHE";75.03;1851
989;"TEL";"2004-04-09";"OTHE";30.3;1852
990;"TEL";"2004-04-09";"AMEX";20.51;1853
991;"INT";"2004-04-09";"MAST";47.59;1854
992;"STO";"2004-04-09";"MAST";13.97;1855
993;"INT";"2004-04-09";"OTHE";59.5;1856
994;"STO";"2004-04-09";"AMEX";41.43;1857
995;"STO";"2004-04-09";"VISA";22.7;1858
996;"TEL";"2004-04-09";"OTHE";27.58;1859
997;"TEL";"2004-04-09";"AMEX";13.67;1860
998;"STO";"2004-04-09";"OTHE";387.72;1861
999;"INT";"2004-04-09";"CASH";35.46;1862
1000;"STO";"2004-04-09";"AMEX";14.83;1863
1001;"STO";"2004-04-09";"AMEX";30.99;1864
1002;"STO";"2004-04-09";"MAST";22.7;1865
1003;"STO";"2004-04-09";"CASH";53.63;1866
1004;"TEL";"2004-04-09";"MAST";84.74;1867
1005;"STO";"2004-04-09";"OTHE";45.59;1868
1006;"STO";"2004-04-09";"AMEX";83.66;1869
1007;"STO";"2004-04-10";"CASH";25.63;1870
1008;"TEL";"2004-04-10";"AMEX";22.79;1871
1009;"STO";"2004-04-10";"MAST";22.02;1872
1010;"STO";"2004-04-10";"CASH";44.95;1873
1011;"STO";"2004-04-10";"VISA";30.3;1874
1012;"STO";"2004-04-10";"AMEX";25.08;1875
1013;"INT";"2004-04-10";"OTHE";22.79;1876
1014;"TEL";"2004-04-10";"AMEX";84.9;1877
1015;"INT";"2004-04-10";"AMEX";65.29;1878
1016;"TEL";"2004-04-10";"OTHE";87.18;1879
1017;"STO";"2004-04-10";"CHEC";22.79;1413
1018;"INT";"2004-04-10";"OTHE";65.7;1880
1019;"STO";"2004-04-10";"MAST";22.79;1881
1020;"INT";"2004-04-10";"CHEC";23.26;1882
1021;"STO";"2004-04-10";"OTHE";45.21;1883
1022;"STO";"2004-04-10";"AMEX";38.52;1884
1023;"STO";"2004-04-10";"OTHE";25.63;1885
1024;"STO";"2004-04-10";"MAST";12.83;1886
1025;"INT";"2004-04-10";"OTHE";27.36;1887
1026;"INT";"2004-04-10";"OTHE";45.61;1888
1027;"INT";"2004-04-10";"OTHE";42.18;1889
1028;"STO";"2004-04-10";"VISA";52.42;1890
1029;"INT";"2004-04-10";"MAST";22.12;1891
1030;"STO";"2004-04-10";"CHEC";13.69;1892
1031;"INT";"2004-04-12";"VISA";52.1;1893
1032;"STO";"2004-04-12";"CHEC";36.39;1776
1033;"INT";"2004-04-12";"AMEX";25.36;1894
1034;"STO";"2004-04-12";"AMEX";20.98;1895
1035;"STO";"2004-04-12";"AMEX";44.46;1896
1036;"INT";"2004-04-12";"AMEX";25.63;1897
1037;"STO";"2004-04-12";"OTHE";17.1;1779
1038;"STO";"2004-04-12";"MAST";15.67;1898
1039;"TEL";"2004-04-12";"OTHE";24.47;1242
1040;"TEL";"2004-04-12";"AMEX";34.96;1899
1041;"STO";"2004-04-12";"OTHE";80.47;1900
1042;"TEL";"2004-04-12";"MAST";18.64;1901
1043;"STO";"2004-04-12";"OTHE";47.1;1902
1044;"TEL";"2004-04-12";"AMEX";18.22;1903
1045;"STO";"2004-04-12";"CHEC";46.63;1904
1046;"STO";"2004-04-12";"CASH";25.6;1905
1047;"INT";"2004-04-12";"CASH";45.61;1906
1048;"TEL";"2004-04-12";"AMEX";22.79;1907
1049;"STO";"2004-04-12";"MAST";20.78;1908
1050;"TEL";"2004-04-12";"AMEX";15.96;1909
1051;"STO";"2004-04-12";"MAST";27.97;1910
1052;"STO";"2004-04-12";"VISA";27.97;1911
1053;"STO";"2004-04-12";"MAST";38.52;1912
1054;"INT";"2004-04-12";"AMEX";22.02;1913
1055;"TEL";"2004-04-12";"OTHE";15.96;1914
1056;"STO";"2004-04-12";"AMEX";22.12;1915
1057;"STO";"2004-04-12";"OTHE";59.72;1916
1058;"TEL";"2004-04-12";"OTHE";43.3;1917
1059;"INT";"2004-04-12";"CHEC";41.94;1918
1060;"TEL";"2004-04-13";"OTHE";26.83;1919
1061;"STO";"2004-04-13";"OTHE";41.16;1920
1062;"TEL";"2004-04-13";"AMEX";68.42;1921
1063;"TEL";"2004-04-13";"OTHE";22.79;1922
1064;"TEL";"2004-04-13";"AMEX";9.6;1923
1065;"INT";"2004-04-13";"CASH";42.63;1924
1066;"INT";"2004-04-13";"AMEX";34.97;1925
1067;"STO";"2004-04-13";"VISA";32.24;1926
1068;"TEL";"2004-04-13";"OTHE";30.97;1927
1069;"TEL";"2004-04-13";"VISA";107.17;1928
1070;"TEL";"2004-04-13";"AMEX";37.07;1929
1071;"INT";"2004-04-13";"VISA";31.91;1930
1072;"INT";"2004-04-13";"AMEX";26.6;1931
1073;"STO";"2004-04-13";"OTHE";41.96;1932
1074;"TEL";"2004-04-13";"VISA";22.79;1933
1075;"STO";"2004-04-13";"OTHE";22.04;1934
1076;"INT";"2004-04-13";"OTHE";25.63;1935
1077;"TEL";"2004-04-13";"OTHE";25.36;1936
1078;"INT";"2004-04-14";"CHEC";27.36;1937
1079;"INT";"2004-04-14";"OTHE";12.83;1938
1080;"STO";"2004-04-14";"AMEX";27.97;1939
1081;"INT";"2004-04-14";"MAST";67.12;1940
1082;"TEL";"2004-04-14";"MAST";23.3;1100
1083;"STO";"2004-04-14";"OTHE";22.12;1941
1084;"TEL";"2004-04-14";"MAST";22.79;1942
1085;"INT";"2004-04-14";"VISA";25.08;1943
1086;"STO";"2004-04-14";"OTHE";13.67;1944
1087;"TEL";"2004-04-14";"VISA";25.63;1945
1088;"TEL";"2004-04-14";"MAST";71.27;1946
1089;"TEL";"2004-04-14";"OTHE";18.5;1947
1090;"TEL";"2004-04-14";"OTHE";55.66;1948
1091;"INT";"2004-04-14";"MAST";25.63;1949
1092;"INT";"2004-04-14";"MAST";69.42;1950
1093;"TEL";"2004-04-14";"VISA";51.27;1951
1094;"STO";"2004-04-14";"VISA";72.27;1952
1095;"STO";"2004-04-14";"OTHE";26.83;1953
1096;"STO";"2004-04-14";"AMEX";27.36;1954
1097;"INT";"2004-04-14";"CASH";46.61;1955
1098;"TEL";"2004-04-14";"OTHE";22.04;1956
1099;"INT";"2004-04-14";"MAST";20.51;1346
1100;"STO";"2004-04-15";"OTHE";38.52;1957
1101;"INT";"2004-04-15";"OTHE";36.65;1958
1102;"STO";"2004-04-15";"CASH";53.63;1959
1103;"TEL";"2004-04-15";"AMEX";25.08;1960
1104;"INT";"2004-04-15";"MAST";41.03;1243
1105;"TEL";"2004-04-15";"CHEC";48.39;1961
1106;"TEL";"2004-04-15";"CHEC";15.96;1962
1107;"STO";"2004-04-15";"CASH";25.36;1963
1108;"STO";"2004-04-15";"CASH";38.52;1964
1109;"INT";"2004-04-15";"OTHE";25.6;1965
1110;"STO";"2004-04-15";"AMEX";11.39;1966
1111;"INT";"2004-04-15";"VISA";26.24;1967
1112;"STO";"2004-04-15";"CHEC";54.72;1968
1113;"STO";"2004-04-15";"MAST";29.16;1969
1114;"STO";"2004-04-15";"AMEX";15.96;1970
1115;"STO";"2004-04-15";"OTHE";49.03;1971
1116;"TEL";"2004-04-15";"MAST";49.48;1972
1117;"INT";"2004-04-15";"OTHE";27.36;1973
1118;"INT";"2004-04-15";"VISA";25.63;1974
1119;"STO";"2004-04-15";"MAST";15.96;1975
1120;"STO";"2004-04-15";"OTHE";120.61;1976
1121;"TEL";"2004-04-15";"VISA";21.67;1977
1122;"TEL";"2004-04-15";"OTHE";44.0;1978
1123;"INT";"2004-04-15";"CASH";34.18;1979
1124;"TEL";"2004-04-15";"AMEX";22.79;1980
1125;"TEL";"2004-04-15";"MAST";27.36;1981
1126;"TEL";"2004-04-15";"MAST";25.36;1982
1127;"TEL";"2004-04-15";"CHEC";25.63;1983
1128;"INT";"2004-04-15";"OTHE";54.97;1984
1129;"TEL";"2004-04-15";"OTHE";69.78;1985
